Date,High Temp (ºF),Avg Temp (ºF),Low T (ºF),High Dew Pt (ºF),Avg Dew Pt (ºF),Low Dew Pt (ºF),High Hum (%),Avg Hum (%),Low Hum (%),High Spe (mph),Avg Spe (mph),Low Spe (mph),High Press (in),Low Press (in),Sum Prec (In)
5/20/2024,73.8,63.8,39.0,47.8,44.6,36.9,92.0,52.0,34.0,11.2,2.3,0.0,29.86,29.77,0.0
5/21/2024,72.9,63.8,46.6,51.4,46.2,41.7,87.0,54.0,34.0,14.8,3.5,0.0,29.96,29.86,0.0
5/22/2024,74.5,64.1,44.1,48.4,44.6,39.4,89.0,51.0,31.0,15.0,2.4,0.0,30.02,29.91,0.0
5/23/2024,81.7,68.3,39.0,47.8,42.6,35.2,90.0,42.0,21.0,6.9,1.4,0.0,30.01,29.87,0.0
5/24/2024,83.7,68.7,44.8,54.0,46.0,38.1,83.0,48.0,22.0,9.0,1.8,0.0,29.96,29.86,0.0
5/25/2024,87.8,67.5,47.5,53.6,43.7,33.6,80.0,49.0,17.0,18.8,2.3,0.0,29.99,29.89,0.0
5/26/2024,88.2,67.6,45.3,52.3,44.0,36.1,74.0,46.0,23.0,11.4,2.0,0.0,30.01,29.88,0.0
5/27/2024,88.9,69.9,48.2,57.4,48.5,43.0,85.0,51.0,22.0,10.5,1.1,0.0,29.99,29.89,0.0
5/28/2024,89.4,71.7,53.6,62.6,53.7,48.4,84.0,56.0,26.0,10.3,1.1,0.0,30.06,29.93,0.0
5/29/2024,94.3,74.0,53.8,61.0,52.3,47.3,83.0,52.0,22.0,8.5,1.0,0.0,30.01,29.84,0.0
5/30/2024,95.5,76.7,54.0,64.2,52.9,46.9,80.0,48.0,24.0,12.1,1.8,0.0,29.88,29.71,0.0
5/31/2024,88.5,74.5,59.5,57.7,48.2,39.0,60.0,41.0,23.0,10.1,3.0,0.0,29.88,29.75,0.0
6/1/2024,84.9,68.8,51.8,56.3,46.5,39.7,70.0,47.0,26.0,13.7,2.8,0.0,29.96,29.83,0.0
6/2/2024,85.3,68.8,53.1,54.1,45.5,40.5,67.0,45.0,23.0,8.1,1.9,0.0,30.02,29.88,0.0
6/3/2024,87.1,71.7,58.1,58.8,51.5,41.5,70.0,51.0,30.0,9.2,1.9,0.0,29.97,29.83,0.0
6/4/2024,91.4,73.5,55.2,59.4,53.1,47.7,83.0,53.0,25.0,11.2,1.3,0.0,29.92,29.81,0.0
6/5/2024,94.1,75.3,54.5,62.2,52.5,47.1,81.0,49.0,23.0,12.8,1.1,0.0,29.94,29.83,0.0
6/6/2024,98.1,78.7,58.8,61.2,52.8,48.2,69.0,44.0,22.0,13.4,1.6,0.0,29.94,29.82,0.02
6/7/2024,95.4,79.7,61.5,63.3,52.2,46.0,68.0,40.0,26.0,20.4,3.2,0.0,29.95,29.75,0.01
6/8/2024,77.2,67.2,60.4,62.4,57.0,50.9,94.0,72.0,42.0,13.7,2.1,0.0,29.84,29.74,0.2
6/9/2024,75.6,68.0,57.9,61.9,58.8,56.5,97.0,74.0,52.0,8.7,1.7,0.0,29.82,29.74,0.0
6/10/2024,71.4,62.7,58.3,63.1,59.3,56.1,98.0,89.0,62.0,9.6,1.4,0.0,29.89,29.78,0.61
6/11/2024,80.6,66.4,49.8,58.1,51.1,44.8,91.0,61.0,34.0,10.1,1.9,0.0,29.94,29.85,0.0
6/12/2024,79.5,65.8,54.7,58.6,52.9,49.3,85.0,65.0,38.0,15.4,1.5,0.0,30.04,29.9,0.06
6/13/2024,85.3,67.8,48.2,59.0,50.6,41.7,92.0,60.0,23.0,12.3,1.9,0.0,30.06,29.93,0.0
6/14/2024,89.2,71.1,49.8,53.6,48.4,41.9,88.0,51.0,20.0,13.2,2.3,0.0,29.99,29.81,0.0
6/15/2024,85.6,70.6,53.8,57.9,47.6,33.4,90.0,50.0,16.0,12.8,2.4,0.0,29.88,29.81,0.0
6/16/2024,88.5,69.1,47.3,49.8,44.5,40.5,80.0,46.0,23.0,11.2,1.7,0.0,29.9,29.78,0.0
6/17/2024,90.3,71.3,49.3,55.2,48.0,42.4,85.0,49.0,22.0,10.5,1.9,0.0,29.88,29.74,0.0
6/18/2024,83.8,68.0,55.4,58.6,51.6,43.5,80.0,59.0,26.0,13.9,2.1,0.0,29.91,29.78,0.0
6/19/2024,79.2,63.8,50.9,57.7,50.8,46.9,92.0,67.0,35.0,12.8,1.8,0.0,29.93,29.83,0.01
6/20/2024,74.3,62.5,52.5,55.8,51.0,46.0,94.0,69.0,40.0,16.3,2.3,0.0,30.04,29.9,0.02
6/21/2024,85.1,67.5,48.2,54.3,49.3,44.2,90.0,56.0,29.0,9.8,1.2,0.0,30.11,30.02,0.0
6/22/2024,90.0,72.1,51.3,56.3,49.8,45.1,82.0,50.0,23.0,12.3,2.2,0.0,30.11,29.98,0.0
6/23/2024,91.2,77.0,61.9,60.4,55.2,49.3,68.0,48.0,34.0,11.4,2.8,0.0,30.04,29.86,0.0
6/24/2024,93.9,77.7,60.4,63.3,57.4,52.5,79.0,52.0,29.0,7.8,1.4,0.0,29.93,29.74,0.0
6/25/2024,99.0,79.9,61.7,64.4,58.7,51.4,80.0,51.0,28.0,9.2,1.3,0.0,29.83,29.65,0.0
6/26/2024,88.9,77.9,68.5,65.5,59.7,56.1,68.0,54.0,36.0,14.3,2.1,0.0,29.82,29.7,0.0
6/27/2024,95.5,80.7,68.5,61.7,54.9,48.9,61.0,43.0,24.0,12.8,3.1,0.0,29.86,29.74,0.0
6/28/2024,80.1,71.8,62.4,62.8,54.8,48.4,70.0,56.0,36.0,13.2,2.7,0.0,29.91,29.84,0.0
6/29/2024,78.1,66.6,59.0,61.7,59.3,55.9,95.0,78.0,55.0,13.7,2.9,0.0,29.94,29.87,0.18
6/30/2024,82.8,70.5,60.8,61.9,58.0,52.3,92.0,67.0,40.0,6.9,1.3,0.0,29.95,29.87,0.0
7/1/2024,90.0,73.3,52.9,61.2,53.7,47.5,92.0,56.0,27.0,11.6,1.9,0.0,30.06,29.91,0.0
7/2/2024,91.9,76.1,54.5,56.8,52.9,47.8,82.0,48.0,28.0,11.4,2.1,0.0,31.59,29.91,0.0
7/3/2024,97.0,78.0,55.4,57.6,46.9,39.9,67.0,36.0,18.0,8.7,1.4,0.0,29.99,29.84,0.0
7/4/2024,102.4,81.4,58.5,63.1,52.2,47.3,71.0,40.0,20.0,6.7,1.0,0.0,29.94,29.8,0.0
7/5/2024,102.4,85.6,64.9,61.7,55.0,47.1,65.0,37.0,23.0,11.0,2.2,0.0,29.88,29.67,0.0
7/6/2024,93.4,81.4,68.5,61.5,56.8,52.2,63.0,44.0,26.0,13.9,3.1,0.0,29.82,29.68,0.0
7/7/2024,91.2,75.7,56.8,61.9,54.2,45.1,85.0,52.0,23.0,9.2,1.6,0.0,29.87,29.78,0.0
7/8/2024,93.9,75.3,52.7,60.6,48.2,42.8,76.0,43.0,20.0,9.4,1.5,0.0,29.92,29.81,0.0
7/9/2024,93.9,75.7,55.6,55.9,48.5,41.0,67.0,41.0,21.0,11.2,2.0,0.0,29.96,29.86,0.0
7/10/2024,95.5,77.0,56.3,64.6,54.8,45.0,75.0,49.0,25.0,13.2,1.9,0.0,30.04,29.94,0.0
7/11/2024,97.7,81.3,60.8,64.9,57.2,49.8,74.0,46.0,27.0,13.7,2.7,0.0,30.01,29.89,0.0
7/12/2024,94.5,78.1,58.5,58.8,51.5,41.9,74.0,44.0,18.0,8.5,1.1,0.0,29.95,29.8,0.0
7/13/2024,95.2,77.1,54.3,65.1,48.2,32.5,79.0,42.0,14.0,11.0,2.0,0.0,29.84,29.72,0.0
7/14/2024,93.2,74.8,51.6,48.6,40.7,32.0,63.0,32.0,16.0,11.6,2.1,0.0,29.89,29.79,0.0
7/15/2024,88.9,73.7,54.7,63.5,52.3,37.6,62.0,48.0,38.0,16.3,3.4,0.0,29.95,29.85,0.0
7/16/2024,93.9,74.3,52.3,55.4,48.6,35.4,86.0,46.0,17.0,9.8,1.3,0.0,30.01,29.88,0.0
7/17/2024,100.2,77.6,55.9,64.9,49.5,35.6,58.0,40.0,18.0,10.5,1.2,0.0,30.0,29.88,0.0
7/18/2024,96.4,80.9,62.4,66.6,56.4,43.7,88.0,48.0,21.0,6.9,0.9,0.0,30.04,29.93,0.0
7/19/2024,102.4,81.8,59.9,58.1,51.0,45.1,65.0,38.0,18.0,10.5,1.3,0.0,30.05,29.89,0.0
7/20/2024,96.6,79.6,57.2,57.2,51.0,43.5,69.0,40.0,21.0,16.8,3.1,0.0,29.92,29.73,0.0
7/21/2024,93.4,79.8,59.5,57.9,50.3,36.7,79.0,40.0,17.0,9.6,2.1,0.0,29.97,29.8,0.0
7/22/2024,100.0,79.0,52.7,54.7,39.9,27.0,71.0,30.0,10.0,6.9,1.1,0.0,30.06,29.96,0.0
7/23/2024,104.7,82.2,60.4,63.9,49.8,36.9,53.0,34.0,18.0,7.4,0.9,0.0,30.09,29.97,0.0
7/24/2024,106.5,85.0,64.0,62.8,53.5,45.7,58.0,36.0,19.0,12.1,1.1,0.0,30.03,29.84,0.0
